
,X,Y,Z,time
,0.73,-3.54,-2.38,2025-03-17T15:58:56.057656Z
,0.73,-3.54,-2.44,2025-03-17T15:58:57.082796Z
,0.85,-3.48,-2.38,2025-03-17T15:58:58.208017Z
,0.31,-3.54,-2.44,2025-03-17T15:58:59.242516Z
,1.4,-3.48,-2.38,2025-03-17T15:59:00.350718Z
,0,-3.42,-2.5,2025-03-17T15:59:01.48618Z
,0.79,-3.54,-2.38,2025-03-17T15:59:02.611655Z
,0.73,-3.48,-2.44,2025-03-17T15:59:03.662204Z
,0.79,-3.48,-2.38,2025-03-17T15:59:04.865409Z
,0.67,-3.48,-2.38,2025-03-17T15:59:05.991362Z
,0.67,-3.6,-2.32,2025-03-17T15:59:06.976568Z
,0.67,-3.6,-2.32,2025-03-17T15:59:08.140887Z
,0.73,-3.54,-2.44,2025-03-17T15:59:09.266997Z
,0.98,-3.48,-2.38,2025-03-17T15:59:10.36194Z
,1.04,-3.48,-2.44,2025-03-17T15:59:11.39678Z
,-2.93,-4.58,-1.77,2025-03-17T15:59:12.504634Z
,-3.66,-5.68,-0.79,2025-03-17T15:59:13.608065Z
,-5.68,-2.93,-1.46,2025-03-17T15:59:14.797054Z
,0.55,-4.21,-1.77,2025-03-17T15:59:15.92345Z
,37.05,-1.83,-4.33,2025-03-17T15:59:16.948518Z
,1.16,-3.6,-2.2,2025-03-17T15:59:18.073797Z
,0.24,-3.54,-2.5,2025-03-17T15:59:19.201059Z
,2.56,-3.97,-2.38,2025-03-17T15:59:20.326466Z
,1.04,-3.17,-2.32,2025-03-17T15:59:21.347231Z
,1.04,-3.48,-2.99,2025-03-17T15:59:22.477175Z
,0.61,-2.44,-3.42,2025-03-17T15:59:23.555252Z
,4.27,-3.42,-2.87,2025-03-17T15:59:24.729969Z
,0.55,-3.23,-2.69,2025-03-17T15:59:25.857559Z
,1.1,-3.54,-2.75,2025-03-17T15:59:26.881573Z
,5.86,-4.39,-2.38,2025-03-17T15:59:28.109336Z
,6.16,-2.14,-2.5,2025-03-17T15:59:29.130768Z
,1.28,-3.42,-2.75,2025-03-17T15:59:30.185419Z
,1.04,-3.48,-2.69,2025-03-17T15:59:31.311839Z
,4.33,-3.42,-2.56,2025-03-17T15:59:32.390815Z
,0.92,-3.54,-2.56,2025-03-17T15:59:33.535227Z
,0.37,-3.6,-2.44,2025-03-17T15:59:34.664449Z
,0.55,-3.54,-2.44,2025-03-17T15:59:35.790663Z
,-7.57,-2.81,-2.32,2025-03-17T15:59:36.915697Z
,0.43,-3.48,-2.44,2025-03-17T15:59:37.941133Z
,0.73,-3.48,-2.56,2025-03-17T15:59:39.023096Z
,0.79,-3.48,-2.5,2025-03-17T15:59:40.159242Z
,2.93,-2.93,-2.75,2025-03-17T15:59:41.320509Z
,0.67,-3.42,-2.5,2025-03-17T15:59:42.414653Z
,0.37,-3.17,-2.32,2025-03-17T15:59:43.46805Z
,1.1,-3.42,-2.81,2025-03-17T15:59:44.595782Z
,1.04,-6.59,-0.18,2025-03-17T15:59:45.723222Z
,0,-3.48,-2.32,2025-03-17T15:59:46.848448Z
,-6.84,2.93,-8.61,2025-03-17T15:59:47.871169Z
,0.49,-3.05,-2.44,2025-03-17T15:59:49.1024Z
,-0.85,-3.48,-2.56,2025-03-17T15:59:50.075138Z
,0.61,-3.54,-2.01,2025-03-17T15:59:51.199723Z
,0.85,-3.42,-2.69,2025-03-17T15:59:52.379332Z
,0.85,-3.48,-2.44,2025-03-17T15:59:53.402153Z
,0.67,-3.72,-2.44,2025-03-17T15:59:54.492378Z
,0.73,-3.36,-2.5,2025-03-17T15:59:55.602195Z
,0.31,-3.6,-2.56,2025-03-17T15:59:56.780891Z
,0.37,-3.23,-2.44,2025-03-17T15:59:57.907508Z
,0.43,-3.6,-2.44,2025-03-17T15:59:58.932644Z
,0,-3.3,-2.44,2025-03-17T16:00:00.058093Z
,0.92,-3.66,-2.38,2025-03-17T16:00:01.185069Z
,-0.12,-3.05,-2.75,2025-03-17T16:00:02.622683Z
,0.92,-3.66,-2.44,2025-03-17T16:00:03.436914Z
,0.31,-3.6,-2.56,2025-03-17T16:00:04.487857Z
,0.73,-3.54,-2.62,2025-03-17T16:00:05.589849Z
,0.61,-3.54,-2.5,2025-03-17T16:00:06.713953Z
,0.98,-3.72,-2.38,2025-03-17T16:00:07.841168Z
,0.37,-3.3,-2.75,2025-03-17T16:00:08.968245Z
,0.43,-3.48,-2.5,2025-03-17T16:00:09.99231Z
,0.73,-3.6,-2.44,2025-03-17T16:00:11.067549Z
,-1.22,-3.97,-2.26,2025-03-17T16:00:12.192371Z
,0.92,-3.42,-2.69,2025-03-17T16:00:13.28048Z
,-4.46,-3.97,-2.2,2025-03-17T16:00:14.395583Z
,2.2,-3.85,-2.26,2025-03-17T16:00:15.520546Z
,-0.06,-3.72,-2.38,2025-03-17T16:00:16.646974Z
,0.49,-3.54,-2.62,2025-03-17T16:00:17.773916Z
,0.49,-3.48,-2.5,2025-03-17T16:00:18.899706Z
,1.16,-3.42,-2.62,2025-03-17T16:00:19.903963Z
,0.06,-3.54,-2.56,2025-03-17T16:00:21.012931Z
,0.67,-3.54,-2.56,2025-03-17T16:00:22.176503Z
,0.79,-3.54,-2.5,2025-03-17T16:00:23.219504Z
,0.61,-3.54,-2.5,2025-03-17T16:00:24.328638Z
,0.49,-3.48,-2.56,2025-03-17T16:00:25.45447Z
,0.61,-3.54,-2.5,2025-03-17T16:00:26.581228Z
,0.67,-3.54,-2.56,2025-03-17T16:00:27.706569Z
,0.67,-3.54,-2.56,2025-03-17T16:00:28.746191Z
,0.55,-3.48,-2.5,2025-03-17T16:00:29.8566Z
,0.61,-3.36,-2.56,2025-03-17T16:00:30.956653Z
,1.71,-3.3,-2.56,2025-03-17T16:00:32.060243Z
,1.4,-3.85,-2.44,2025-03-17T16:00:33.23646Z
,4.64,-4.27,-2.5,2025-03-17T16:00:34.362524Z
,0.49,-3.54,-2.56,2025-03-17T16:00:35.490057Z
,0.67,-3.48,-2.56,2025-03-17T16:00:36.513781Z
,0.55,-3.48,-2.56,2025-03-17T16:00:37.640999Z
,0.49,-3.48,-2.56,2025-03-17T16:00:38.696951Z
,-0.31,-4.03,-2.81,2025-03-17T16:00:39.89195Z
,0,-3.6,-2.5,2025-03-17T16:00:40.915895Z
,0.67,-3.48,-2.56,2025-03-17T16:00:42.014475Z
,0.67,-3.54,-2.44,2025-03-17T16:00:43.106164Z
,0.73,-3.54,-2.44,2025-03-17T16:00:44.295159Z
,0.49,-3.6,-2.5,2025-03-17T16:00:45.42166Z
,0.61,-3.48,-2.5,2025-03-17T16:00:46.418085Z
,0.79,-3.48,-2.5,2025-03-17T16:00:47.524331Z
,0.73,-3.48,-2.5,2025-03-17T16:00:48.634616Z
,0.55,-3.54,-2.44,2025-03-17T16:00:49.735046Z
,0.61,-3.42,-2.62,2025-03-17T16:00:50.837774Z
,0.67,-3.54,-2.5,2025-03-17T16:00:51.946343Z
,0.73,-3.48,-2.56,2025-03-17T16:00:53.048018Z
,0.67,-3.54,-2.5,2025-03-17T16:00:54.15894Z
,0.55,-3.48,-2.5,2025-03-17T16:00:55.354491Z
,-1.71,-4.46,-2.99,2025-03-17T16:00:56.3678Z
,2.93,1.89,7.45,2025-03-17T16:00:57.472125Z
,-7.02,-12.7,-29.72,2025-03-17T16:00:58.631631Z
,47.55,-70.56,-25.15,2025-03-17T16:00:59.758125Z
,50.48,-84.84,-77.76,2025-03-17T16:01:00.884231Z
,-37.96,54.2,90.52,2025-03-17T16:01:01.907112Z
,17.88,-8.79,-13.67,2025-03-17T16:01:02.998738Z
,7.51,50.78,12.33,2025-03-17T16:01:04.095778Z
,-0.06,-2.62,-0.12,2025-03-17T16:01:05.289142Z
,2.01,-2.14,-4.15,2025-03-17T16:01:06.313043Z
,0.43,-3.36,-2.44,2025-03-17T16:01:07.415059Z
,-1.16,-4.33,-2.38,2025-03-17T16:01:08.566491Z
,0.31,-3.6,-2.32,2025-03-17T16:01:09.691629Z
,0.43,-3.91,-2.26,2025-03-17T16:01:10.729525Z
,0.49,-3.54,-1.89,2025-03-17T16:01:11.83026Z
,0.55,-3.54,-2.62,2025-03-17T16:01:12.937436Z
,0.61,-3.42,-2.56,2025-03-17T16:01:14.093967Z
,0.55,-3.42,-2.5,2025-03-17T16:01:15.220382Z
,0.79,-3.54,-2.44,2025-03-17T16:01:16.25149Z
,0.73,-3.42,-2.62,2025-03-17T16:01:17.370955Z
,0.49,-3.54,-2.5,2025-03-17T16:01:18.497247Z
,0.73,-3.42,-2.75,2025-03-17T16:01:19.625119Z
,0.61,-3.36,-2.5,2025-03-17T16:01:20.750175Z
,0.24,-3.42,-2.38,2025-03-17T16:01:21.778821Z
,0.61,-3.54,-2.2,2025-03-17T16:01:22.891806Z
,0.67,-3.78,-2.32,2025-03-17T16:01:24.026585Z
,0.49,-3.6,-2.38,2025-03-17T16:01:25.154765Z
,0.37,-4.15,-2.75,2025-03-17T16:01:26.281092Z
,0.61,-3.48,-2.69,2025-03-17T16:01:27.406443Z
,0.49,-3.6,-2.75,2025-03-17T16:01:28.412787Z
,0.61,-3.48,-2.44,2025-03-17T16:01:29.513482Z
,0.61,-3.6,-2.5,2025-03-17T16:01:30.615749Z
,0.79,-3.48,-2.44,2025-03-17T16:01:31.720934Z
,0.55,-3.48,-2.69,2025-03-17T16:01:32.830012Z
,0.73,-3.6,-2.26,2025-03-17T16:01:33.935413Z
,0.67,-3.48,-2.32,2025-03-17T16:01:35.039432Z
,0.92,-3.6,-2.81,2025-03-17T16:01:36.142597Z
,0.61,-3.72,-1.89,2025-03-17T16:01:37.248433Z
,1.04,-3.6,-3.11,2025-03-17T16:01:38.362112Z
,0.85,-3.48,-2.93,2025-03-17T16:01:39.457459Z
,0.61,-3.48,-2.56,2025-03-17T16:01:40.615888Z
,0.92,-3.42,-2.26,2025-03-17T16:01:41.74253Z
,1.04,-3.66,-2.32,2025-03-17T16:01:42.962161Z
,0.37,-2.08,-4.7,2025-03-17T16:01:43.878734Z
,-0.12,-4.58,-2.56,2025-03-17T16:01:45.01941Z
,0.79,-2.56,-3.36,2025-03-17T16:01:46.145796Z
,-0.12,-4.09,-2.26,2025-03-17T16:01:47.273684Z
,0.85,-3.42,-2.2,2025-03-17T16:01:48.398667Z
,0.18,-3.85,-2.56,2025-03-17T16:01:49.423972Z
,0.61,-3.6,-2.2,2025-03-17T16:01:50.548784Z
,0.55,-3.78,-2.5,2025-03-17T16:01:51.675405Z
,0.67,-3.42,-2.5,2025-03-17T16:01:52.716996Z
,0.61,-3.6,-2.5,2025-03-17T16:01:53.82049Z
,0.73,-3.54,-2.32,2025-03-17T16:01:54.923445Z
,0.67,-3.48,-2.32,2025-03-17T16:01:56.07942Z
,0.55,-3.36,-2.56,2025-03-17T16:01:57.135097Z
,0.37,-3.48,-2.69,2025-03-17T16:01:58.331429Z
,0.79,-3.6,-2.56,2025-03-17T16:01:59.344936Z
,0.24,-3.66,-2.2,2025-03-17T16:02:00.585603Z
,0.55,-3.48,-2.44,2025-03-17T16:02:01.554465Z
,1.71,-2.44,-2.38,2025-03-17T16:02:02.682828Z
,0.31,-3.54,-2.44,2025-03-17T16:02:03.762328Z
,0.43,-3.6,-2.26,2025-03-17T16:02:04.869909Z
,0.73,-3.6,-2.26,2025-03-17T16:02:06.011533Z
,0.79,-3.66,-1.59,2025-03-17T16:02:07.07723Z
,0.67,-3.54,-2.26,2025-03-17T16:02:08.264437Z
,0.55,-3.42,-2.2,2025-03-17T16:02:09.39203Z
,1.53,-3.6,-1.16,2025-03-17T16:02:10.416881Z
,0.67,-3.48,-2.62,2025-03-17T16:02:11.528898Z
,1.22,-2.87,-3.11,2025-03-17T16:02:12.604585Z
,2.2,-1.77,-2.87,2025-03-17T16:02:13.705705Z
,0.49,-3.11,-2.14,2025-03-17T16:02:14.876872Z
,0.67,-3.66,-2.44,2025-03-17T16:02:15.946017Z
,0.85,-3.17,-2.32,2025-03-17T16:02:17.070904Z
,0.61,-3.48,-2.5,2025-03-17T16:02:18.199017Z
,0.85,-3.85,-2.32,2025-03-17T16:02:19.323664Z
,1.34,-2.99,-2.32,2025-03-17T16:02:20.337086Z
,0.61,-3.54,-2.01,2025-03-17T16:02:21.47295Z
,0.61,-3.42,-2.69,2025-03-17T16:02:22.545081Z
,1.34,-3.17,-1.77,2025-03-17T16:02:23.656001Z
,0.37,-3.97,-2.38,2025-03-17T16:02:24.854187Z
,0.24,-3.78,-2.26,2025-03-17T16:02:25.876305Z
,0.61,-3.66,-2.38,2025-03-17T16:02:27.003883Z
,0.24,-2.87,-2.26,2025-03-17T16:02:28.077332Z
,1.4,-2.01,-3.6,2025-03-17T16:02:29.258084Z
,0.49,-3.54,-2.38,2025-03-17T16:02:30.383123Z
,0.61,-3.54,-1.95,2025-03-17T16:02:31.405867Z
,0.79,-3.3,-1.83,2025-03-17T16:02:32.533529Z
,0.18,-3.3,-3.3,2025-03-17T16:02:33.597904Z
,0.67,-3.48,-2.5,2025-03-17T16:02:35.595158Z
,0.73,-3.6,-2.44,2025-03-17T16:02:36.218521Z
,0.85,-3.54,-2.26,2025-03-17T16:02:36.961224Z
,0.73,-3.48,-2.32,2025-03-17T16:02:38.016345Z
,0.55,-3.54,-2.44,2025-03-17T16:02:39.138376Z
,0.61,-3.54,-2.32,2025-03-17T16:02:40.23056Z
,0.73,-3.48,-2.38,2025-03-17T16:02:41.343867Z
,0.73,-3.54,-2.2,2025-03-17T16:02:42.440732Z
,0.73,-3.54,-2.38,2025-03-17T16:02:43.541973Z
,0.79,-3.6,-2.38,2025-03-17T16:02:44.64389Z
,0.67,-3.54,-2.38,2025-03-17T16:02:45.750383Z
,0.73,-3.48,-2.56,2025-03-17T16:02:46.901912Z
,0.73,-3.48,-2.32,2025-03-17T16:02:47.960844Z
,0.49,-3.48,-2.32,2025-03-17T16:02:49.068463Z
,0.67,-3.54,-2.32,2025-03-17T16:02:50.170474Z
,0.79,-3.48,-2.38,2025-03-17T16:02:51.273106Z
,0.79,-3.6,-2.2,2025-03-17T16:02:53.818066Z
,0.73,-3.66,-2.26,2025-03-17T16:02:54.116899Z
,0.55,-3.48,-2.2,2025-03-17T16:02:54.584316Z
,0.61,-3.6,-2.32,2025-03-17T16:02:55.69183Z
,0.79,-3.54,-2.32,2025-03-17T16:02:56.800215Z
,0.92,-3.54,-2.38,2025-03-17T16:02:57.90386Z
,0.73,-3.48,-2.32,2025-03-17T16:02:59.010216Z
,0.67,-3.54,-2.44,2025-03-17T16:03:00.112725Z
,0.85,-3.42,-2.44,2025-03-17T16:03:01.219082Z
,0.67,-3.54,-2.38,2025-03-17T16:03:02.331399Z
,0.61,-3.42,-2.38,2025-03-17T16:03:03.428575Z
,0.73,-3.48,-2.44,2025-03-17T16:03:04.53555Z
,0.85,-3.36,-2.14,2025-03-17T16:03:05.639319Z
,0.67,-3.66,-2.44,2025-03-17T16:03:06.744087Z
,0.61,-3.42,-2.38,2025-03-17T16:03:07.849257Z
,0.79,-3.54,-2.38,2025-03-17T16:03:08.954032Z
,0.79,-3.42,-2.2,2025-03-17T16:03:10.057827Z
,0.37,-3.85,-1.95,2025-03-17T16:03:11.188921Z
,0.98,-3.23,-2.5,2025-03-17T16:03:12.268993Z
,0.79,-3.66,-2.38,2025-03-17T16:03:13.379865Z
,0.61,-3.54,-2.26,2025-03-17T16:03:14.479068Z
,0.79,-3.6,-2.26,2025-03-17T16:03:15.584586Z
,0.67,-3.72,-2.62,2025-03-17T16:03:16.757125Z
,0.79,-3.3,-2.32,2025-03-17T16:03:17.898315Z
,0.49,-3.48,-2.32,2025-03-17T16:03:18.90241Z
,0.79,-3.6,-2.38,2025-03-17T16:03:20.047681Z
,0.67,-3.48,-2.32,2025-03-17T16:03:21.176322Z
,0.73,-3.48,-2.2,2025-03-17T16:03:22.271644Z
,0.49,-3.6,-2.32,2025-03-17T16:03:23.31639Z
,0.55,-3.6,-2.2,2025-03-17T16:03:24.451767Z
,0.61,-3.72,-2.26,2025-03-17T16:03:25.579122Z
,0.24,-3.48,-2.5,2025-03-17T16:03:26.703847Z
,0.43,-3.48,-2.5,2025-03-17T16:03:27.786922Z
,0.61,-3.6,-2.2,2025-03-17T16:03:28.846763Z
,0.55,-3.48,-2.26,2025-03-17T16:03:29.945782Z
,0.67,-3.48,-2.32,2025-03-17T16:03:31.051537Z
,0.67,-3.48,-2.26,2025-03-17T16:03:32.233634Z
,0.73,-3.42,-2.38,2025-03-17T16:03:33.26176Z
,0.61,-3.54,-2.32,2025-03-17T16:03:34.370613Z
,0.67,-3.48,-2.26,2025-03-17T16:03:35.510425Z
,1.1,-3.54,-2.08,2025-03-17T16:03:36.581456Z
,3.6,-0.31,-3.36,2025-03-17T16:03:37.707145Z
,0.61,-3.42,-2.56,2025-03-17T16:03:38.791781Z
,0.49,-3.54,-2.01,2025-03-17T16:03:39.916924Z
,0.79,-3.6,-2.38,2025-03-17T16:03:41.040427Z
,0.61,-3.48,-2.08,2025-03-17T16:03:42.11399Z
,0.67,-3.54,-2.26,2025-03-17T16:03:43.289101Z
,0.79,-3.48,-2.14,2025-03-17T16:03:44.317365Z
,0.79,-3.54,-2.26,2025-03-17T16:03:45.417558Z
,0.43,-3.48,-2.2,2025-03-17T16:03:46.521297Z
,0.85,-3.54,-2.26,2025-03-17T16:03:47.627538Z
,0.67,-3.48,-2.26,2025-03-17T16:03:48.73209Z
,0.73,-3.48,-2.32,2025-03-17T16:03:49.846911Z
,0.73,-3.6,-2.26,2025-03-17T16:03:50.97434Z
,0.79,-3.54,-2.38,2025-03-17T16:03:52.09938Z
,0.67,-3.54,-2.26,2025-03-17T16:03:53.151481Z
,0.73,-3.54,-2.32,2025-03-17T16:03:54.35301Z
,0.85,-3.48,-2.32,2025-03-17T16:03:55.359318Z
,0.67,-3.54,-2.38,2025-03-17T16:03:56.466192Z
,0.85,-3.54,-2.44,2025-03-17T16:03:57.573178Z
